spp,CommonName,Source,PrimerNote,Country,Site,lat_deg,lat_min,lat_sec,lon_deg,lon_min,lon_sec,CollectionYear,NumMarkers,MarkerName,CrossSpp,n,Repeat,He,Hese,Notes
Epinephelus striatus,Nassau grouper,Jackson et al. (2014) PLoS ONE 9:e97508,0,Antigua and Barbuda,Antigua,17.170679,,,-61.792306,,,2013,1,A113,1,44,2,0.919,,geo coordinates pulled from place name
Epinephelus striatus,Nassau grouper,Jackson et al. (2014) PLoS ONE 9:e97508,0,Antigua and Barbuda,Antigua,17.170679,,,-61.792306,,,2013,1,D2,1,44,4,0.913,,geo coordinates pulled from place name
Epinephelus striatus,Nassau grouper,Jackson et al. (2014) PLoS ONE 9:e97508,0,Antigua and Barbuda,Antigua,17.170679,,,-61.792306,,,2013,1,A6,1,44,2,0.857,,geo coordinates pulled from place name
Epinephelus striatus,Nassau grouper,Jackson et al. (2014) PLoS ONE 9:e97508,0,Antigua and Barbuda,Antigua,17.170679,,,-61.792306,,,2013,1,A10,1,44,2,0.859,,geo coordinates pulled from place name
Epinephelus striatus,Nassau grouper,Jackson et al. (2014) PLoS ONE 9:e97508,0,Antigua and Barbuda,Antigua,17.170679,,,-61.792306,,,2013,1,A111,1,44,2,0.95,,geo coordinates pulled from place name
Epinephelus striatus,Nassau grouper,Jackson et al. (2014) PLoS ONE 9:e97508,0,Antigua and Barbuda,Antigua,17.170679,,,-61.792306,,,2013,1,D8,1,44,4,0.775,,geo coordinates pulled from place name
Epinephelus striatus,Nassau grouper,Jackson et al. (2014) PLoS ONE 9:e97508,0,Antigua and Barbuda,Antigua,17.170679,,,-61.792306,,,2013,1,A3,1,44,2,0.835,,geo coordinates pulled from place name
Epinephelus striatus,Nassau grouper,Jackson et al. (2014) PLoS ONE 9:e97508,0,Antigua and Barbuda,Antigua,17.170679,,,-61.792306,,,2013,1,A117,1,44,2,0.905,,geo coordinates pulled from place name
Ctenolabrus rupestris,Goldsinny wrasse,Jansson et al. (2017) ICES Journal of Marine Science 74:2135-2147,0,Norway,Stefjorden,68.219,,,16.407,,,2014,14,,0,30,3.4,0.32,,
Ctenolabrus rupestris,Goldsinny wrasse,Jansson et al. (2017) ICES Journal of Marine Science 74:2135-2147,0,Norway,Bodø,67.443,,,14.667,,,2014,14,,0,49,3.4,0.636,,
Ctenolabrus rupestris,Goldsinny wrasse,Jansson et al. (2017) ICES Journal of Marine Science 74:2135-2147,0,Norway,Flatanger,64.514,,,10.711,,,2014,14,,0,81,3.4,0.655,,
Ctenolabrus rupestris,Goldsinny wrasse,Jansson et al. (2017) ICES Journal of Marine Science 74:2135-2147,0,Norway,Bergen,60.426,,,5.294,,,2014,14,,0,32,3.4,0.655,,
Ctenolabrus rupestris,Goldsinny wrasse,Jansson et al. (2017) ICES Journal of Marine Science 74:2135-2147,0,Norway,Flødevigen,58.874,,,8.779,,,2014,14,,0,80,3.4,0.653,,
Ctenolabrus rupestris,Goldsinny wrasse,Jansson et al. (2017) ICES Journal of Marine Science 74:2135-2147,0,Norway,Hvaler,59.045,,,10.932,,,2014,14,,0,100,3.4,0.651,,
Ctenolabrus rupestris,Goldsinny wrasse,Jansson et al. (2017) ICES Journal of Marine Science 74:2135-2147,0,Sweden,Koster Island,58.874,,,11.006,,,2014,14,,0,50,3.4,0.655,,
Ctenolabrus rupestris,Goldsinny wrasse,Jansson et al. (2017) ICES Journal of Marine Science 74:2135-2147,0,Sweden,Lysekil,58.285,,,11.415,,,2014,14,,0,100,3.4,0.653,,
Ctenolabrus rupestris,Goldsinny wrasse,Jansson et al. (2017) ICES Journal of Marine Science 74:2135-2147,0,Sweden,Hälsö,57.737,,,11.632,,,2014,14,,0,50,3.4,0.67,,
Ctenolabrus rupestris,Goldsinny wrasse,Jansson et al. (2017) ICES Journal of Marine Science 74:2135-2147,0,Sweden,Gothenbur,57.649,,,11.845,,,2015,14,,0,94,3.4,0.651,,
Ctenolabrus rupestris,Goldsinny wrasse,Jansson et al. (2017) ICES Journal of Marine Science 74:2135-2147,0,Scotland,Isle of Mull,56.431,,,-6.184,,,2015,14,,0,50,3.4,0.679,,
Ctenolabrus rupestris,Goldsinny wrasse,Jansson et al. (2017) ICES Journal of Marine Science 74:2135-2147,0,England,Weymouth,50.574,,,-2.447,,,2015,14,,0,63,3.4,0.667,,
Ctenolabrus rupestris,Goldsinny wrasse,Jansson et al. (2017) ICES Journal of Marine Science 74:2135-2147,0,Spain,Aldán,42.444,,,-8.891,,,2016,14,,0,63,3.4,0.683,,
Cyclopterus lumpus,Lumpfish,Jónsdóttir et al. (2018) Aquacult. Int. 26:49-60,0,Norway,Mandal,57.99,,,7.48,,,2016,14,,0,50,2.4,0.51,0.008,
Cyclopterus lumpus,Lumpfish,Jónsdóttir et al. (2018) Aquacult. Int. 26:49-60,0,Norway,Hardangerfjord,59.75,,,5.55,,,2016,14,,0,46,2.4,0.49,0.009,
Cyclopterus lumpus,Lumpfish,Jónsdóttir et al. (2018) Aquacult. Int. 26:49-60,0,Norway,Austevoll,60.1,,,5.19,,,2016,14,,0,6,2.4,0.42,0.029,
Cyclopterus lumpus,Lumpfish,Jónsdóttir et al. (2018) Aquacult. Int. 26:49-60,0,Norway,Averóy,63.07,,,7.59,,,2016,14,,0,100,2.4,0.53,0.005,
Cyclopterus lumpus,Lumpfish,Jónsdóttir et al. (2018) Aquacult. Int. 26:49-60,0,Norway,Hekkingen,69.37,,,17.48,,,2016,14,,0,94,2.4,0.5,0.006,
Epinephelus bruneus,Kelp grouper,Kang et al. (2013) Genet. Mol. Res. 12:5485-5493,1,South Korea,Jeju Island,33.530986,,,126.410951,,,,1,Eb01-nfrdi,0,71,2,0.324,,geo coordinates pulled from place name
Epinephelus bruneus,Kelp grouper,Kang et al. (2013) Genet. Mol. Res. 12:5485-5493,1,South Korea,Jeju Island,33.530986,,,126.410951,,,,1,Eb05-nfrdi,0,71,2,0.75,,geo coordinates pulled from place name
Epinephelus bruneus,Kelp grouper,Kang et al. (2013) Genet. Mol. Res. 12:5485-5493,1,South Korea,Jeju Island,33.530986,,,126.410951,,,,1,Eb06-nfrdi,0,71,2,0.719,,geo coordinates pulled from place name
Epinephelus bruneus,Kelp grouper,Kang et al. (2013) Genet. Mol. Res. 12:5485-5493,1,South Korea,Jeju Island,33.530986,,,126.410951,,,,1,Eb08-nfrdi,0,71,2,0.308,,geo coordinates pulled from place name
Epinephelus bruneus,Kelp grouper,Kang et al. (2013) Genet. Mol. Res. 12:5485-5493,1,South Korea,Jeju Island,33.530986,,,126.410951,,,,1,Eb22-nfrdi,0,71,2,0.8,,geo coordinates pulled from place name
Epinephelus bruneus,Kelp grouper,Kang et al. (2013) Genet. Mol. Res. 12:5485-5493,1,South Korea,Jeju Island,33.530986,,,126.410951,,,,1,Eb24-nfrdi,0,71,2,0.358,,geo coordinates pulled from place name
Epinephelus bruneus,Kelp grouper,Kang et al. (2013) Genet. Mol. Res. 12:5485-5493,1,South Korea,Jeju Island,33.530986,,,126.410951,,,,1,Eb27-nfrdi,0,71,2,0.109,,geo coordinates pulled from place name
Epinephelus bruneus,Kelp grouper,Kang et al. (2013) Genet. Mol. Res. 12:5485-5493,1,South Korea,Jeju Island,33.530986,,,126.410951,,,,1,Eb28-nfrdi,0,71,2,0.943,,geo coordinates pulled from place name
Epinephelus bruneus,Kelp grouper,Kang et al. (2013) Genet. Mol. Res. 12:5485-5493,1,South Korea,Jeju Island,33.530986,,,126.410951,,,,1,Eb33-nfrdi,0,71,2,0.028,,geo coordinates pulled from place name
Epinephelus bruneus,Kelp grouper,Kang et al. (2013) Genet. Mol. Res. 12:5485-5493,1,South Korea,Jeju Island,33.530986,,,126.410951,,,,1,Eb45-nfrdi,0,71,2,0.752,,geo coordinates pulled from place name
Epinephelus bruneus,Kelp grouper,Kang et al. (2013) Genet. Mol. Res. 12:5485-5493,1,South Korea,Jeju Island,33.530986,,,126.410951,,,,1,Eb49-nfrdi,0,71,2,0.431,,geo coordinates pulled from place name
Epinephelus bruneus,Kelp grouper,Kang et al. (2013) Genet. Mol. Res. 12:5485-5493,1,South Korea,Jeju Island,33.530986,,,126.410951,,,,1,Eb52-nfrdi,0,71,2,0.315,,geo coordinates pulled from place name
Epinephelus bruneus,Kelp grouper,Kang et al. (2013) Genet. Mol. Res. 12:5485-5493,1,South Korea,Jeju Island,33.530986,,,126.410951,,,,1,Eb56-nfrdi,0,71,2,0.418,,geo coordinates pulled from place name
Epinephelus bruneus,Kelp grouper,Kang et al. (2013) Genet. Mol. Res. 12:5485-5493,1,South Korea,Jeju Island,33.530986,,,126.410951,,,,1,Eb57-nfrdi,0,71,2,0.593,,geo coordinates pulled from place name
Epinephelus bruneus,Kelp grouper,Kang et al. (2013) Genet. Mol. Res. 12:5485-5493,1,South Korea,Jeju Island,33.530986,,,126.410951,,,,1,Eb58-nfrdi,0,71,2,0.53,,geo coordinates pulled from place name
Epinephelus bruneus,Kelp grouper,Kang et al. (2013) Genet. Mol. Res. 12:5485-5493,1,South Korea,Jeju Island,33.530986,,,126.410951,,,,1,Eb59-nfrdi,0,71,2,0.592,,geo coordinates pulled from place name
Epinephelus bruneus,Kelp grouper,Kang et al. (2013) Genet. Mol. Res. 12:5485-5493,1,South Korea,Jeju Island,33.530986,,,126.410951,,,,1,Eb60-nfrdi,0,71,2,0.874,,geo coordinates pulled from place name
Epinephelus bruneus,Kelp grouper,Kang et al. (2013) Genet. Mol. Res. 12:5485-5493,1,South Korea,Jeju Island,33.530986,,,126.410951,,,,1,Eb64-nfrdi,0,71,2,0.531,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Brazil,Brazilian Islands,-3.84798,,,-33.0999,,,,1,Gc-04,0,41,2,0.36,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Brazil,Brazilian Islands,-3.84798,,,-33.0999,,,,1,Gc-07,0,39,2,0.66,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Brazil,Brazilian Islands,-3.84798,,,-33.0999,,,,1,Gc-10,0,41,2,0.92,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Brazil,Brazilian Islands,-3.84798,,,-33.0999,,,,1,Gc-11,0,40,2,0.27,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Brazil,Brazilian Islands,-3.84798,,,-33.0999,,,,1,Gc-18,0,42,2,0.36,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Brazil,Brazilian Islands,-3.84798,,,-33.0999,,,,1,Gc-25,0,38,2,0.77,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Brazil,Brazilian Islands,-3.84798,,,-33.0999,,,,1,Gc-35,0,42,2,0.56,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Brazil,Brazilian Islands,-3.84798,,,-33.0999,,,,1,Gc-37,0,42,2,0.6,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Brazil,Natal,-5.810832,,,-35.176941,,,,1,Gc-04,0,15,2,0.48,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Brazil,Natal,-5.810832,,,-35.176941,,,,1,Gc-11,0,15,2,0.19,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Brazil,Natal,-5.810832,,,-35.176941,,,,1,Gc-18,0,14,2,0.54,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Brazil,Natal,-5.810832,,,-35.176941,,,,1,Gc-25,0,14,2,0.7,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Brazil,Natal,-5.810832,,,-35.176941,,,,1,Gc-35,0,14,2,0.47,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Brazil,Natal,-5.810832,,,-35.176941,,,,1,Gc-37,0,15,2,0.67,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Bahamas,Bimini,24.75214,,,-79.868046,,,,1,Gc-04,0,23,2,0.31,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Bahamas,Bimini,24.75214,,,-79.868046,,,,1,Gc-07,0,23,2,0.74,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Bahamas,Bimini,24.75214,,,-79.868046,,,,1,Gc-10,0,23,2,0.94,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Bahamas,Bimini,24.75214,,,-79.868046,,,,1,Gc-11,0,23,2,0.6,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Bahamas,Bimini,24.75214,,,-79.868046,,,,1,Gc-18,0,23,2,0.44,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Bahamas,Bimini,24.75214,,,-79.868046,,,,1,Gc-25,0,23,2,0.81,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Bahamas,Bimini,24.75214,,,-79.868046,,,,1,Gc-35,0,23,2,0.53,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Bahamas,Bimini,24.75214,,,-79.868046,,,,1,Gc-37,0,23,2,0.5,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,USA,Florida,29.373901,,,-83.214979,,,,1,Gc-04,0,37,2,0.38,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,USA,Florida,29.373901,,,-83.214979,,,,1,Gc-07,0,36,2,0.75,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,USA,Florida,29.373901,,,-83.214979,,,,1,Gc-10,0,36,2,0.92,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,USA,Florida,29.373901,,,-83.214979,,,,1,Gc-11,0,37,2,0.48,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,USA,Florida,29.373901,,,-83.214979,,,,1,Gc-18,0,37,2,0.41,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,USA,Florida,29.373901,,,-83.214979,,,,1,Gc-25,0,36,2,0.78,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,USA,Florida,29.373901,,,-83.214979,,,,1,Gc-35,0,37,2,0.45,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,USA,Florida,29.373901,,,-83.214979,,,,1,Gc-37,0,35,2,0.44,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Belize,Glover's Reef,16.801889,,,-87.783076,,,,1,Gc-04,0,34,2,0.37,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Belize,Glover's Reef,16.801889,,,-87.783076,,,,1,Gc-07,0,35,2,0.77,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Belize,Glover's Reef,16.801889,,,-87.783076,,,,1,Gc-10,0,35,2,0.94,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Belize,Glover's Reef,16.801889,,,-87.783076,,,,1,Gc-11,0,35,2,0.35,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Belize,Glover's Reef,16.801889,,,-87.783076,,,,1,Gc-18,0,35,2,0.42,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Belize,Glover's Reef,16.801889,,,-87.783076,,,,1,Gc-25,0,35,2,0.74,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Belize,Glover's Reef,16.801889,,,-87.783076,,,,1,Gc-35,0,35,2,0.49,,geo coordinates pulled from place name
Ginglymostoma cirratum,Nurse shark,"Karl, Castro & Garla (2012) Mar. Biol. 159:489-498",0,Belize,Glover's Reef,16.801889,,,-87.783076,,,,1,Gc-37,0,35,2,0.47,,geo coordinates pulled from place name
Megalaspis cordyla,Torpedo scad,Kempter et al. (2017) Food Chemistry 221:944-949,0,Tanzania,Dar es Salaam,-6.727234,,,39.321519,,,2012-2013,9,,1,6,2,0.569,0.081,geo coordinates pulled from place name
Megalaspis cordyla,Torpedo scad,Kempter et al. (2017) Food Chemistry 221:944-949,0,Vietnam,Quy Nhon,13.742899,,,109.247259,,,2012-2013,9,,1,8,2,0.752,0.057,geo coordinates pulled from place name
Pristipomoides zonatus,Oblique-banded snapper,Kennington et al. (2017) Fisheries Research 193:242-249,0,Australia,Christmas Island,-10.486285,,,105.654022,,,1997-2011,6,,1,29.8,3,0.35,0.15,geo coordinates pulled from place name
Pristipomoides zonatus,Oblique-banded snapper,Kennington et al. (2017) Fisheries Research 193:242-249,0,Australia,Scott Reef,-13.997751,,,121.833161,,,1997,6,,1,29.8,3,0.42,0.16,geo coordinates pulled from place name
Pristipomoides zonatus,Oblique-banded snapper,Kennington et al. (2017) Fisheries Research 193:242-249,0,Australia,Cocos (Keeling) Islands,-12.155429,,,96.904588,,,1997-2011,6,,1,29.3,3,0.37,0.16,geo coordinates pulled from place name
Pristipomoides zonatus,Oblique-banded snapper,Kennington et al. (2017) Fisheries Research 193:242-249,0,Australia,Clerke Reef,-17.36044,,,119.332089,,,1997-2011,6,,1,29.5,3,0.37,0.17,geo coordinates pulled from place name
Pristipomoides zonatus,Oblique-banded snapper,Kennington et al. (2017) Fisheries Research 193:242-249,0,Australia,Imperieuse Reef,-17.598199,,,118.83299,,,2009,6,,1,29.5,3,0.38,0.17,geo coordinates pulled from place name
Pristipomoides zonatus,Oblique-banded snapper,Kennington et al. (2017) Fisheries Research 193:242-249,0,Pacific Ocean,Colwyn Ridge,-22,,,174,,,1997-2011,6,,1,17,3,0.4,0.16,geo coordinates pulled from place name
Gadus morhua,Atlantic cod,"Kijewska, Wi?caszek & Kijewski (2011) Acta Ichthyologica et Piscatoria 41:307-314",0,Poland,Puck Bay,54,41,,18,40,,2006,1,Tch11,0,30,4,0.869,,
Gadus morhua,Atlantic cod,"Kijewska, Wi?caszek & Kijewski (2011) Acta Ichthyologica et Piscatoria 41:307-314",0,Poland,Gulf of Gda?sk,54,28,,18,42,,2003,1,Gmo8,0,25,4,0.889,,
Gadus morhua,Atlantic cod,"Kijewska, Wi?caszek & Kijewski (2011) Acta Ichthyologica et Piscatoria 41:307-314",0,Great Britain,Flamborough Head,54,6,,0,3,,2005,1,Gmo8,0,50,4,0.939,,
Gadus morhua,Atlantic cod,"Kijewska, Wi?caszek & Kijewski (2011) Acta Ichthyologica et Piscatoria 41:307-314",0,Great Britain,Flamborough Head,54,6,,0,3,,2005,1,Gmo19,0,50,4,0.937,,
Gadus morhua,Atlantic cod,"Kijewska, Wi?caszek & Kijewski (2011) Acta Ichthyologica et Piscatoria 41:307-314",0,Great Britain,Flamborough Head,54,6,,0,3,,2005,1,Gmo37,0,50,4,0.933,,
Zoarces viviparus,Eelpout,Kinitz et al. (2013) Ecological Indicators 27:116-122,0,Germany,Jadebusen,53.488085,,,8.226203,,,2010,10,,0,30,,0.73,,geo coordinates pulled from place name
Zoarces viviparus,Eelpout,Kinitz et al. (2013) Ecological Indicators 27:116-122,0,Germany,Beldorf Bay,53.88504,,,8.800045,,,2010,10,,0,30,,0.73,,geo coordinates pulled from place name
Zoarces viviparus,Eelpout,Kinitz et al. (2013) Ecological Indicators 27:116-122,0,Denmark,Frederiksværk,55.950231,,,12.006209,,,2009,10,,0,28,,0.74,,geo coordinates pulled from place name
Zoarces viviparus,Eelpout,Kinitz et al. (2013) Ecological Indicators 27:116-122,0,Denmark,Agersø,55.219718,,,11.183335,,,2009,10,,0,29,,0.749,,geo coordinates pulled from place name
Zoarces viviparus,Eelpout,Kinitz et al. (2013) Ecological Indicators 27:116-122,0,Germany,Darßer Ort,54.4868,,,12.520535,,,2010,10,,0,30,,0.723,,geo coordinates pulled from place name
Zoarces viviparus,Eelpout,Kinitz et al. (2013) Ecological Indicators 27:116-122,0,Sweden,Kvädöfjärden,58.050356,,,16.783055,,,2010,10,,0,30,,0.725,,geo coordinates pulled from place name
Zoarces viviparus,Eelpout,Kinitz et al. (2013) Ecological Indicators 27:116-122,0,Estonia,Treimani,57.917904,,,24.331661,,,2009,10,,0,22,,0.703,,geo coordinates pulled from place name
Zoarces viviparus,Eelpout,Kinitz et al. (2013) Ecological Indicators 27:116-122,0,Finland,Gulf of Finland,60.130369,,,24.839441,,,2010,10,,0,21,,0.705,,geo coordinates pulled from place name
Pleuronectes yokohamae,Marbled sole,Kitanishi et al. (2014) Conservation Genet. Resour. 6:951-953,1,Japan,Yamaguchi,34.025112,,,131.780784,,,,1,Pyo01,0,40,2,0.66,,geo coordinates pulled from place name
Pleuronectes yokohamae,Marbled sole,Kitanishi et al. (2014) Conservation Genet. Resour. 6:951-953,1,Japan,Yamaguchi,34.025112,,,131.780784,,,,1,Pyo02,0,40,2,0.79,,geo coordinates pulled from place name
Pleuronectes yokohamae,Marbled sole,Kitanishi et al. (2014) Conservation Genet. Resour. 6:951-953,1,Japan,Yamaguchi,34.025112,,,131.780784,,,,1,Pyo03,0,40,2,0.69,,geo coordinates pulled from place name
Pleuronectes yokohamae,Marbled sole,Kitanishi et al. (2014) Conservation Genet. Resour. 6:951-953,1,Japan,Yamaguchi,34.025112,,,131.780784,,,,1,Pyo04,0,40,2,0.93,,geo coordinates pulled from place name
Pleuronectes yokohamae,Marbled sole,Kitanishi et al. (2014) Conservation Genet. Resour. 6:951-953,1,Japan,Yamaguchi,34.025112,,,131.780784,,,,1,Pyo05,0,40,2,0.86,,geo coordinates pulled from place name
Pleuronectes yokohamae,Marbled sole,Kitanishi et al. (2014) Conservation Genet. Resour. 6:951-953,1,Japan,Yamaguchi,34.025112,,,131.780784,,,,1,Pyo06,0,40,2,0.6,,geo coordinates pulled from place name
Pleuronectes yokohamae,Marbled sole,Kitanishi et al. (2014) Conservation Genet. Resour. 6:951-953,1,Japan,Yamaguchi,34.025112,,,131.780784,,,,1,Pyo07,0,40,2,0.74,,geo coordinates pulled from place name
Pleuronectes yokohamae,Marbled sole,Kitanishi et al. (2014) Conservation Genet. Resour. 6:951-953,1,Japan,Yamaguchi,34.025112,,,131.780784,,,,1,Pyo08,0,40,2,0.92,,geo coordinates pulled from place name
Pleuronectes yokohamae,Marbled sole,Kitanishi et al. (2014) Conservation Genet. Resour. 6:951-953,1,Japan,Yamaguchi,34.025112,,,131.780784,,,,1,Pyo09,0,40,2,0.52,,geo coordinates pulled from place name
Pleuronectes yokohamae,Marbled sole,Kitanishi et al. (2014) Conservation Genet. Resour. 6:951-953,1,Japan,Yamaguchi,34.025112,,,131.780784,,,,1,Pyo10,0,40,2,0.68,,geo coordinates pulled from place name
Pleuronectes yokohamae,Marbled sole,Kitanishi et al. (2014) Conservation Genet. Resour. 6:951-953,1,Japan,Yamaguchi,34.025112,,,131.780784,,,,1,Pyo11,0,40,2,0.89,,geo coordinates pulled from place name
Pleuronectes yokohamae,Marbled sole,Kitanishi et al. (2014) Conservation Genet. Resour. 6:951-953,1,Japan,Yamaguchi,34.025112,,,131.780784,,,,1,Pyo12,0,40,2,0.41,,geo coordinates pulled from place name
Pleuronectes yokohamae,Marbled sole,Kitanishi et al. (2014) Conservation Genet. Resour. 6:951-953,1,Japan,Yamaguchi,34.025112,,,131.780784,,,,1,Pyo13,0,40,2,0.73,,geo coordinates pulled from place name
Pleuronectes yokohamae,Marbled sole,Kitanishi et al. (2014) Conservation Genet. Resour. 6:951-953,1,Japan,Yamaguchi,34.025112,,,131.780784,,,,1,Pyo16,0,40,2,0.31,,geo coordinates pulled from place name
Pleuronectes yokohamae,Marbled sole,Kitanishi et al. (2014) Conservation Genet. Resour. 6:951-953,1,Japan,Yamaguchi,34.025112,,,131.780784,,,,1,Pyo17,0,40,2,0.73,,geo coordinates pulled from place name
Pleuronectes yokohamae,Marbled sole,Kitanishi et al. (2014) Conservation Genet. Resour. 6:951-953,1,Japan,Yamaguchi,34.025112,,,131.780784,,,,1,Pyo18,0,40,3,0.63,,geo coordinates pulled from place name
Pleuronectes yokohamae,Marbled sole,Kitanishi et al. (2014) Conservation Genet. Resour. 6:951-953,1,Japan,Yamaguchi,34.025112,,,131.780784,,,,1,Pyo19,0,40,4,0.4,,geo coordinates pulled from place name
Pleuronectes yokohamae,Marbled sole,Kitanishi et al. (2014) Conservation Genet. Resour. 6:951-953,1,Japan,Yamaguchi,34.025112,,,131.780784,,,,1,Pyo20,0,40,4,0.7,,geo coordinates pulled from place name
Pleuronectes yokohamae,Marbled sole,Kitanishi et al. (2014) Conservation Genet. Resour. 6:951-953,1,Japan,Yamaguchi,34.025112,,,131.780784,,,,1,Pyo22,0,40,4,0.27,,geo coordinates pulled from place name
Pleuronectes yokohamae,Marbled sole,Kitanishi et al. (2014) Conservation Genet. Resour. 6:951-953,1,Japan,Yamaguchi,34.025112,,,131.780784,,,,1,Pyo23,0,40,5,0.82,,geo coordinates pulled from place name
Pleuronectes yokohamae,Marbled sole,Kitanishi et al. (2014) Conservation Genet. Resour. 6:951-953,1,Japan,Kagawa,34.418533,,,133.912913,,,,1,Pyo01,0,24,2,0.63,,geo coordinates pulled from place name
Pleuronectes yokohamae,Marbled sole,Kitanishi et al. (2014) Conservation Genet. Resour. 6:951-953,1,Japan,Kagawa,34.418533,,,133.912913,,,,1,Pyo02,0,24,2,0.83,,geo coordinates pulled from place name
Pleuronectes yokohamae,Marbled sole,Kitanishi et al. (2014) Conservation Genet. Resour. 6:951-953,1,Japan,Kagawa,34.418533,,,133.912913,,,,1,Pyo03,0,24,2,0.61,,geo coordinates pulled from place name
