spp,CommonName,Source,PrimerNote,Country,Site,lat_deg,lat_min,lat_sec,lon_deg,lon_min,lon_sec,CollectionYear,NumMarkers,MarkerName,CrossSpp,n,Repeat,He,Hese,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Cabo de Gata,36.15,,,-2.242486,,,2004,1,Mb3,0,48,2,0.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Cabo de Gata,36.15,,,-2.242486,,,2004,1,Mb11,0,46,2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Cabo de Gata,36.15,,,-2.242486,,,2004,1,Mb28,0,48,2,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Cabo de Gata,36.15,,,-2.242486,,,2004,1,Mb46,0,45,2,0.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Cabo de Gata,36.15,,,-2.242486,,,2004,1,Mb55,0,48,2,0.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Cabo de Gata,36.15,,,-2.242486,,,2004,1,Mb63,0,48,2,0.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Cabo de Gata,36.15,,,-2.242486,,,2004,1,Mb130,0,48,2,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Cabo de Gata,36.15,,,-2.242486,,,2004,1,Mb132,0,48,2,0.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Cabo de Gata,36.15,,,-2.242486,,,2004,1,Mb133,0,48,2,0.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Blanes,40.8,,,2.804162,,,2004,1,Mb3,0,37,2,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Blanes,40.8,,,2.804162,,,2004,1,Mb11,0,35,2,0.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Blanes,40.8,,,2.804162,,,2004,1,Mb28,0,37,2,0.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Blanes,40.8,,,2.804162,,,2004,1,Mb46,0,34,2,0.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Blanes,40.8,,,2.804162,,,2004,1,Mb55,0,37,2,0.893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Blanes,40.8,,,2.804162,,,2004,1,Mb63,0,37,2,0.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Blanes,40.8,,,2.804162,,,2004,1,Mb130,0,37,2,0.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Blanes,40.8,,,2.804162,,,2004,1,Mb132,0,37,2,0.856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Blanes,40.8,,,2.804162,,,2004,1,Mb133,0,37,2,0.813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Italy,Italy,43.7,,,8.926343,,,2004,1,Mb3,0,46,2,0.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Italy,Italy,43.7,,,8.926343,,,2004,1,Mb11,0,47,2,0.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Italy,Italy,43.7,,,8.926343,,,2004,1,Mb28,0,48,2,0.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Italy,Italy,43.7,,,8.926343,,,2004,1,Mb46,0,42,2,0.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Italy,Italy,43.7,,,8.926343,,,2004,1,Mb55,0,48,2,0.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Italy,Italy,43.7,,,8.926343,,,2004,1,Mb63,0,48,2,0.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Italy,Italy,43.7,,,8.926343,,,2004,1,Mb130,0,48,2,0.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Italy,Italy,43.7,,,8.926343,,,2004,1,Mb132,0,48,2,0.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Italy,Italy,43.7,,,8.926343,,,2004,1,Mb133,0,48,2,0.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Sicily,Porticello,38,,,13.546084,,,2004,1,Mb3,0,15,2,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Sicily,Porticello,38,,,13.546084,,,2004,1,Mb11,0,15,2,0.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Sicily,Porticello,38,,,13.546084,,,2004,1,Mb28,0,15,2,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Sicily,Porticello,38,,,13.546084,,,2004,1,Mb46,0,13,2,0.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Sicily,Porticello,38,,,13.546084,,,2004,1,Mb55,0,15,2,0.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Sicily,Porticello,38,,,13.546084,,,2004,1,Mb63,0,15,2,0.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Sicily,Porticello,38,,,13.546084,,,2004,1,Mb130,0,15,2,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Sicily,Porticello,38,,,13.546084,,,2004,1,Mb132,0,15,2,0.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Sicily,Porticello,38,,,13.546084,,,2004,1,Mb133,0,15,2,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Sicily,Syracuse,37,,,15.326515,,,2004,1,Mb3,0,15,2,0.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Sicily,Syracuse,37,,,15.326515,,,2004,1,Mb11,0,15,2,0.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Sicily,Syracuse,37,,,15.326515,,,2004,1,Mb28,0,15,2,0.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Sicily,Syracuse,37,,,15.326515,,,2004,1,Mb46,0,12,2,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Sicily,Syracuse,37,,,15.326515,,,2004,1,Mb55,0,15,2,0.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Sicily,Syracuse,37,,,15.326515,,,2004,1,Mb63,0,15,2,0.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Sicily,Syracuse,37,,,15.326515,,,2004,1,Mb130,0,15,2,0.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Sicily,Syracuse,37,,,15.326515,,,2004,1,Mb132,0,15,2,0.593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Sicily,Syracuse,37,,,15.326515,,,2004,1,Mb133,0,15,2,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Greece,Greece,36.6,,,21.052703,,,2004,1,Mb3,0,48,2,0.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Greece,Greece,36.6,,,21.052703,,,2004,1,Mb11,0,48,2,0.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Greece,Greece,36.6,,,21.052703,,,2004,1,Mb28,0,47,2,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Greece,Greece,36.6,,,21.052703,,,2004,1,Mb46,0,39,2,0.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Greece,Greece,36.6,,,21.052703,,,2004,1,Mb55,0,48,2,0.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Greece,Greece,36.6,,,21.052703,,,2004,1,Mb63,0,48,2,0.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Greece,Greece,36.6,,,21.052703,,,2004,1,Mb130,0,48,2,0.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Greece,Greece,36.6,,,21.052703,,,2004,1,Mb132,0,45,2,0.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Greece,Greece,36.6,,,21.052703,,,2004,1,Mb133,0,48,2,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Turkey,Turkey,36.5,,,31.132482,,,2004,1,Mb3,0,48,2,0.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Turkey,Turkey,36.5,,,31.132482,,,2004,1,Mb11,0,43,2,0.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Turkey,Turkey,36.5,,,31.132482,,,2004,1,Mb28,0,48,2,0.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Turkey,Turkey,36.5,,,31.132482,,,2004,1,Mb46,0,41,2,0.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Turkey,Turkey,36.5,,,31.132482,,,2004,1,Mb55,0,48,2,0.829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Turkey,Turkey,36.5,,,31.132482,,,2004,1,Mb63,0,48,2,0.837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Turkey,Turkey,36.5,,,31.132482,,,2004,1,Mb130,0,48,2,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Turkey,Turkey,36.5,,,31.132482,,,2004,1,Mb132,0,48,2,0.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Turkey,Turkey,36.5,,,31.132482,,,2004,1,Mb133,0,48,2,0.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus surmuletus,Surmullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Canary Islands,31,,,-15.858765,,,2004,1,Mb3,1,48,2,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus surmuletus,Surmullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Canary Islands,31,,,-15.858765,,,2004,1,Mb11,1,48,2,0.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus surmuletus,Surmullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Canary Islands,31,,,-15.858765,,,2004,1,Mb28,1,48,2,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus surmuletus,Surmullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Canary Islands,31,,,-15.858765,,,2004,1,Mb46,1,45,2,0.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus surmuletus,Surmullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Canary Islands,31,,,-15.858765,,,2004,1,Mb55,1,47,2,0.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus surmuletus,Surmullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Canary Islands,31,,,-15.858765,,,2004,1,Mb63,1,48,2,0.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus surmuletus,Surmullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Canary Islands,31,,,-15.858765,,,2004,1,Mb130,1,48,2,0.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus surmuletus,Surmullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Canary Islands,31,,,-15.858765,,,2004,1,Mb132,1,48,2,0.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus surmuletus,Surmullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Canary Islands,31,,,-15.858765,,,2004,1,Mb133,1,48,2,0.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus surmuletus,Surmullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Conil,36.4,,,-7.594745,,,2004,1,Mb3,1,30,2,0.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus surmuletus,Surmullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Conil,36.4,,,-7.594745,,,2004,1,Mb11,1,30,2,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus surmuletus,Surmullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Conil,36.4,,,-7.594745,,,2004,1,Mb28,1,30,2,0.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus surmuletus,Surmullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Conil,36.4,,,-7.594745,,,2004,1,Mb46,1,27,2,0.873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus surmuletus,Surmullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Conil,36.4,,,-7.594745,,,2004,1,Mb55,1,30,2,0.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus surmuletus,Surmullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Conil,36.4,,,-7.594745,,,2004,1,Mb63,1,30,2,0.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus surmuletus,Surmullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Conil,36.4,,,-7.594745,,,2004,1,Mb130,1,29,2,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus surmuletus,Surmullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Conil,36.4,,,-7.594745,,,2004,1,Mb132,1,30,2,0.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus surmuletus,Surmullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Conil,36.4,,,-7.594745,,,2004,1,Mb133,1,30,2,0.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus surmuletus,Surmullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Herradura,36.48,,,-3.71699,,,2004,1,Mb3,1,48,2,0.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus surmuletus,Surmullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Herradura,36.48,,,-3.71699,,,2004,1,Mb11,1,45,2,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus surmuletus,Surmullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Herradura,36.48,,,-3.71699,,,2004,1,Mb28,1,48,2,0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus surmuletus,Surmullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Herradura,36.48,,,-3.71699,,,2004,1,Mb46,1,48,2,0.873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus surmuletus,Surmullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Herradura,36.48,,,-3.71699,,,2004,1,Mb55,1,48,2,0.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus surmuletus,Surmullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Herradura,36.48,,,-3.71699,,,2004,1,Mb63,1,46,2,0.893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus surmuletus,Surmullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Herradura,36.48,,,-3.71699,,,2004,1,Mb130,1,48,2,0.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus surmuletus,Surmullet,Galarza et al. 2009 CJFAS 66:1478-1490,0,Spain,Herradura,36.48,,,-3.71699,,,2004,1,Mb132,1,45,2,0.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
