spp,CommonName,Source,PrimerNote,Country,Site,lat_deg,lat_min,lat_sec,lon_deg,lon_min,lon_sec,CollectionYear,NumMarkers,MarkerName,CrossSpp,n,Repeat,He,Hese,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Denmark-Sweden,Kattegat,55.95,,,11.61,,,2002,1,Cha1027,0,44,4,0.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Denmark-Sweden,Kattegat,55.95,,,11.61,,,2002,1,Cha1202,0,44,4,0.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Denmark-Sweden,Kattegat,55.95,,,11.61,,,2002,1,Cpa101,1,44,4,0.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Denmark-Sweden,Kattegat,55.95,,,11.61,,,2002,1,Cpa111,1,44,4,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Denmark-Sweden,Kattegat,55.95,,,11.61,,,2002,1,Cpa112,1,43,4,0.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Denmark-Sweden,Kattegat,55.95,,,11.61,,,2002,1,Cpa113,1,44,4,0.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Denmark-Sweden,Kattegat,55.95,,,11.61,,,2002,1,Cpa114,1,40,4,0.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Denmark-Sweden,Kattegat,55.95,,,11.61,,,2003,1,Cha1017,0,98,4,0.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Denmark-Sweden,Kattegat,55.95,,,11.61,,,2003,1,Cha1020,0,100,4,0.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Denmark-Sweden,Kattegat,55.95,,,11.61,,,2003,1,Cha1027,0,95,4,0.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Denmark-Sweden,Kattegat,55.95,,,11.61,,,2003,1,Cha1202,0,99,4,0.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Denmark-Sweden,Kattegat,55.95,,,11.61,,,2003,1,Cpa101,1,96,4,0.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Denmark-Sweden,Kattegat,55.95,,,11.61,,,2003,1,Cpa111,1,99,4,0.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Denmark-Sweden,Kattegat,55.95,,,11.61,,,2003,1,Cpa112,1,87,4,0.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Denmark-Sweden,Kattegat,55.95,,,11.61,,,2003,1,Cpa113,1,98,4,0.923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Denmark-Sweden,Kattegat,55.95,,,11.61,,,2003,1,Cpa114,1,94,4,0.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Denmark,Limfjord,57.06,,,10.06,,,2003,1,Cha1017,0,100,4,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Denmark,Limfjord,57.06,,,10.06,,,2003,1,Cha1020,0,99,4,0.899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Denmark,Limfjord,57.06,,,10.06,,,2003,1,Cha1027,0,100,4,0.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Denmark,Limfjord,57.06,,,10.06,,,2003,1,Cha1202,0,100,4,0.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Denmark,Limfjord,57.06,,,10.06,,,2003,1,Cpa101,1,97,4,0.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Denmark,Limfjord,57.06,,,10.06,,,2003,1,Cpa111,1,99,4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Denmark,Limfjord,57.06,,,10.06,,,2003,1,Cpa112,1,96,4,0.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Denmark,Limfjord,57.06,,,10.06,,,2003,1,Cpa113,1,98,4,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Denmark,Limfjord,57.06,,,10.06,,,2003,1,Cpa114,1,99,4,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway-Sweden,Flatbrotten,58.1,,,11.33,,,2002,1,Cha1017,0,100,4,0.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway-Sweden,Flatbrotten,58.1,,,11.33,,,2002,1,Cha1020,0,100,4,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway-Sweden,Flatbrotten,58.1,,,11.33,,,2002,1,Cha1027,0,100,4,0.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway-Sweden,Flatbrotten,58.1,,,11.33,,,2002,1,Cha1202,0,99,4,0.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway-Sweden,Flatbrotten,58.1,,,11.33,,,2002,1,Cpa101,1,100,4,0.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway-Sweden,Flatbrotten,58.1,,,11.33,,,2002,1,Cpa111,1,100,4,0.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway-Sweden,Flatbrotten,58.1,,,11.33,,,2002,1,Cpa112,1,99,4,0.874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway-Sweden,Flatbrotten,58.1,,,11.33,,,2002,1,Cpa113,1,100,4,0.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway-Sweden,Flatbrotten,58.1,,,11.33,,,2002,1,Cpa114,1,98,4,0.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway-Sweden,Flatbrotten,58.1,,,11.33,,,2003,1,Cha1017,0,99,4,0.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway-Sweden,Flatbrotten,58.1,,,11.33,,,2003,1,Cha1020,0,99,4,0.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway-Sweden,Flatbrotten,58.1,,,11.33,,,2003,1,Cha1027,0,100,4,0.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway-Sweden,Flatbrotten,58.1,,,11.33,,,2003,1,Cha1202,0,100,4,0.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway-Sweden,Flatbrotten,58.1,,,11.33,,,2003,1,Cpa101,1,99,4,0.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway-Sweden,Flatbrotten,58.1,,,11.33,,,2003,1,Cpa111,1,100,4,0.441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway-Sweden,Flatbrotten,58.1,,,11.33,,,2003,1,Cpa112,1,100,4,0.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway-Sweden,Flatbrotten,58.1,,,11.33,,,2003,1,Cpa113,1,100,4,0.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway-Sweden,Flatbrotten,58.1,,,11.33,,,2003,1,Cpa114,1,99,4,0.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Sweden,M똲esk둹,58.34,,,11.27,,,2002,1,Cha1017,0,99,4,0.837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Sweden,M똲esk둹,58.34,,,11.27,,,2002,1,Cha1020,0,100,4,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Sweden,M똲esk둹,58.34,,,11.27,,,2002,1,Cha1027,0,100,4,0.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Sweden,M똲esk둹,58.34,,,11.27,,,2002,1,Cha1202,0,100,4,0.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Sweden,M똲esk둹,58.34,,,11.27,,,2002,1,Cpa101,1,100,4,0.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Sweden,M똲esk둹,58.34,,,11.27,,,2002,1,Cpa111,1,100,4,0.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Sweden,M똲esk둹,58.34,,,11.27,,,2002,1,Cpa112,1,97,4,0.889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Sweden,M똲esk둹,58.34,,,11.27,,,2002,1,Cpa113,1,98,4,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Sweden,M똲esk둹,58.34,,,11.27,,,2002,1,Cpa114,1,99,4,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Sweden,M똲esk둹,58.34,,,11.27,,,2003,1,Cha1017,0,98,4,0.811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Sweden,M똲esk둹,58.34,,,11.27,,,2003,1,Cha1020,0,99,4,0.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Sweden,M똲esk둹,58.34,,,11.27,,,2003,1,Cha1027,0,94,4,0.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Sweden,M똲esk둹,58.34,,,11.27,,,2003,1,Cha1202,0,99,4,0.713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Sweden,M똲esk둹,58.34,,,11.27,,,2003,1,Cpa101,1,98,4,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Sweden,M똲esk둹,58.34,,,11.27,,,2003,1,Cpa111,1,99,4,0.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Sweden,M똲esk둹,58.34,,,11.27,,,2003,1,Cpa112,1,90,4,0.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Sweden,M똲esk둹,58.34,,,11.27,,,2003,1,Cpa113,1,99,4,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Sweden,M똲esk둹,58.34,,,11.27,,,2003,1,Cpa114,1,97,4,0.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway,Tj쉖e,59.35,,,10.55,,,2002,1,Cha1017,0,120,4,0.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway,Tj쉖e,59.35,,,10.55,,,2002,1,Cha1020,0,119,4,0.923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway,Tj쉖e,59.35,,,10.55,,,2002,1,Cha1027,0,120,4,0.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway,Tj쉖e,59.35,,,10.55,,,2002,1,Cha1202,0,120,4,0.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway,Tj쉖e,59.35,,,10.55,,,2002,1,Cpa101,1,120,4,0.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway,Tj쉖e,59.35,,,10.55,,,2002,1,Cpa111,1,116,4,0.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway,Tj쉖e,59.35,,,10.55,,,2002,1,Cpa112,1,117,4,0.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway,Tj쉖e,59.35,,,10.55,,,2002,1,Cpa113,1,119,4,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway,Tj쉖e,59.35,,,10.55,,,2002,1,Cpa114,1,117,4,0.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway,Tj쉖e,59.35,,,10.55,,,2003,1,Cha1017,0,110,4,0.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway,Tj쉖e,59.35,,,10.55,,,2003,1,Cha1020,0,110,4,0.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway,Tj쉖e,59.35,,,10.55,,,2003,1,Cha1027,0,112,4,0.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway,Tj쉖e,59.35,,,10.55,,,2003,1,Cha1202,0,115,4,0.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway,Tj쉖e,59.35,,,10.55,,,2003,1,Cpa101,1,113,4,0.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway,Tj쉖e,59.35,,,10.55,,,2003,1,Cpa111,1,114,4,0.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway,Tj쉖e,59.35,,,10.55,,,2003,1,Cpa112,1,113,4,0.889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway,Tj쉖e,59.35,,,10.55,,,2003,1,Cpa113,1,112,4,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway,Tj쉖e,59.35,,,10.55,,,2003,1,Cpa114,1,113,4,0.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway,Karm퓓,59.25,,,5.17,,,2002,1,Cha1017,0,100,4,0.829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway,Karm퓓,59.25,,,5.17,,,2002,1,Cha1020,0,99,4,0.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway,Karm퓓,59.25,,,5.17,,,2002,1,Cha1027,0,100,4,0.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway,Karm퓓,59.25,,,5.17,,,2002,1,Cha1202,0,100,4,0.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway,Karm퓓,59.25,,,5.17,,,2002,1,Cpa101,1,100,4,0.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution 59:2656-2668,0,Norway,Karm퓓,59.25,,,5.17,,,2002,1,Cpa111,1,98,4,0.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
