"","spp","CommonName","Source","PrimerNote","Country","Site","lat","lon","stockid","CollectionYear","NumMarkers","MarkerName","CrossSpp","n","Repeat","He","Hese","file"
"7221","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","North Amlia Island",52.42,-173.8,NA,"2006",1,"GmoG13",1,"79","4",0.8519,NA,"msats304"
"7222","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","North Amlia Island",52.42,-173.8,NA,"2006",1,"GmoG16",1,"79","4",0.4976,NA,"msats304"
"7223","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","North Amlia Island",52.42,-173.8,NA,"2006",1,"Gmo19",1,"80","4",0.9073,NA,"msats304"
"7224","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","North Amlia Island",52.42,-173.8,NA,"2006",1,"GmoC82",1,"80","2",0.5912,NA,"msats304"
"7225","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","North Amlia Island",52.42,-173.8,NA,"2006",1,"GmoC83",1,"81","2",0.48,NA,"msats304"
"7226","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","North Amlia Island",52.42,-173.8,NA,"2006",1,"Tch13",1,"80","2",0.6737,NA,"msats304"
"7227","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","North Amlia Island",52.42,-173.8,NA,"2006",1,"GmoG5",1,"77","2",0.6767,NA,"msats304"
"7228","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Pribilof Islands",56.83,-170,NA,"2004",1,"Gma100",0,"86","4",0.9712,NA,"msats304"
"7229","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Pribilof Islands",56.83,-170,NA,"2004",1,"Gma101",0,"64","4",0.9088,NA,"msats304"
"7230","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Pribilof Islands",56.83,-170,NA,"2004",1,"Gma102",0,"95","4",0.883,NA,"msats304"
"7231","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Pribilof Islands",56.83,-170,NA,"2004",1,"Gma103",0,"82","4",0.9225,NA,"msats304"
"7232","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Pribilof Islands",56.83,-170,NA,"2004",1,"Gma104",0,"48","4",0.8819,NA,"msats304"
"7233","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Pribilof Islands",56.83,-170,NA,"2004",1,"Gma105",0,"81","4",0.8349,NA,"msats304"
"7234","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Pribilof Islands",56.83,-170,NA,"2004",1,"Gma107",0,"59","4",0.9018,NA,"msats304"
"7235","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Pribilof Islands",56.83,-170,NA,"2004",1,"Gma108",0,"95","4",0.4622,NA,"msats304"
"7236","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Pribilof Islands",56.83,-170,NA,"2004",1,"Gma109",0,"80","4",0.9125,NA,"msats304"
"7237","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Pribilof Islands",56.83,-170,NA,"2004",1,"Tch20",1,"75","4",0.9335,NA,"msats304"
"7238","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Pribilof Islands",56.83,-170,NA,"2004",1,"Gmo37",1,"73","4",0.9251,NA,"msats304"
"7239","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Pribilof Islands",56.83,-170,NA,"2004",1,"GmoG13",1,"71","4",0.8414,NA,"msats304"
"7240","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Pribilof Islands",56.83,-170,NA,"2004",1,"GmoG16",1,"89","4",0.4992,NA,"msats304"
"7241","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Pribilof Islands",56.83,-170,NA,"2004",1,"Gmo19",1,"70","4",0.8747,NA,"msats304"
"7242","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Pribilof Islands",56.83,-170,NA,"2004",1,"GmoC82",1,"80","2",0.5588,NA,"msats304"
"7243","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Pribilof Islands",56.83,-170,NA,"2004",1,"GmoC83",1,"91","2",0.4731,NA,"msats304"
"7244","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Pribilof Islands",56.83,-170,NA,"2004",1,"Tch13",1,"77","2",0.666,NA,"msats304"
"7245","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Pribilof Islands",56.83,-170,NA,"2004",1,"GmoG5",1,"77","2",0.6861,NA,"msats304"
"7246","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","South Atka Island",51.97,-174.38,NA,"2007",1,"Gma100",0,"91","4",0.9734,NA,"msats304"
"7247","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","South Atka Island",51.97,-174.38,NA,"2007",1,"Gma101",0,"85","4",0.9066,NA,"msats304"
"7248","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","South Atka Island",51.97,-174.38,NA,"2007",1,"Gma102",0,"90","4",0.8797,NA,"msats304"
"7249","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","South Atka Island",51.97,-174.38,NA,"2007",1,"Gma103",0,"91","4",0.9121,NA,"msats304"
"7250","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","South Atka Island",51.97,-174.38,NA,"2007",1,"Gma104",0,"88","4",0.9117,NA,"msats304"
"7251","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","South Atka Island",51.97,-174.38,NA,"2007",1,"Gma105",0,"94","4",0.8292,NA,"msats304"
"7252","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","South Atka Island",51.97,-174.38,NA,"2007",1,"Gma108",0,"94","4",0.4726,NA,"msats304"
"7253","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","South Atka Island",51.97,-174.38,NA,"2007",1,"Gma109",0,"91","4",0.9374,NA,"msats304"
"7254","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","South Atka Island",51.97,-174.38,NA,"2007",1,"Tch20",1,"83","4",0.9358,NA,"msats304"
"7255","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","South Atka Island",51.97,-174.38,NA,"2007",1,"Gmo37",1,"89","4",0.9322,NA,"msats304"
"7256","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","South Atka Island",51.97,-174.38,NA,"2007",1,"GmoG13",1,"94","4",0.8289,NA,"msats304"
"7257","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","South Atka Island",51.97,-174.38,NA,"2007",1,"GmoG16",1,"94","4",0.5171,NA,"msats304"
"7258","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","South Atka Island",51.97,-174.38,NA,"2007",1,"Gmo19",1,"90","4",0.917,NA,"msats304"
"7259","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","South Atka Island",51.97,-174.38,NA,"2007",1,"GmoC82",1,"93","2",0.6089,NA,"msats304"
"7260","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","South Atka Island",51.97,-174.38,NA,"2007",1,"GmoC83",1,"94","2",0.4663,NA,"msats304"
"7261","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","South Atka Island",51.97,-174.38,NA,"2007",1,"Tch13",1,"91","2",0.6995,NA,"msats304"
"7262","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","South Atka Island",51.97,-174.38,NA,"2007",1,"GmoG5",1,"91","2",0.7069,NA,"msats304"
"7263","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Tanaga Island",51.67,-178.27,NA,"2005",1,"Gma100",0,"78","4",0.9721,NA,"msats304"
"7264","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Tanaga Island",51.67,-178.27,NA,"2005",1,"Gma101",0,"87","4",0.9113,NA,"msats304"
"7265","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Tanaga Island",51.67,-178.27,NA,"2005",1,"Gma102",0,"89","4",0.8847,NA,"msats304"
"7266","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Tanaga Island",51.67,-178.27,NA,"2005",1,"Gma103",0,"92","4",0.9231,NA,"msats304"
"7267","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Tanaga Island",51.67,-178.27,NA,"2005",1,"Gma104",0,"91","4",0.8988,NA,"msats304"
"7268","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Tanaga Island",51.67,-178.27,NA,"2005",1,"Gma105",0,"92","4",0.8233,NA,"msats304"
"7269","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Tanaga Island",51.67,-178.27,NA,"2005",1,"Gma107",0,"94","4",0.9003,NA,"msats304"
"7270","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Tanaga Island",51.67,-178.27,NA,"2005",1,"Gma108",0,"95","4",0.4619,NA,"msats304"
"7271","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Tanaga Island",51.67,-178.27,NA,"2005",1,"Gma109",0,"86","4",0.9076,NA,"msats304"
"7272","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Tanaga Island",51.67,-178.27,NA,"2005",1,"Tch20",1,"91","4",0.9399,NA,"msats304"
"7273","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Tanaga Island",51.67,-178.27,NA,"2005",1,"Gmo37",1,"94","4",0.9217,NA,"msats304"
"7274","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Tanaga Island",51.67,-178.27,NA,"2005",1,"GmoG13",1,"94","4",0.8585,NA,"msats304"
"7275","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Tanaga Island",51.67,-178.27,NA,"2005",1,"GmoG16",1,"90","4",0.8635,NA,"msats304"
"7276","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Tanaga Island",51.67,-178.27,NA,"2005",1,"Gmo19",1,"93","4",0.8898,NA,"msats304"
"7277","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Tanaga Island",51.67,-178.27,NA,"2005",1,"GmoC82",1,"94","2",0.6107,NA,"msats304"
"7278","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Tanaga Island",51.67,-178.27,NA,"2005",1,"GmoC83",1,"94","2",0.4595,NA,"msats304"
"7279","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Tanaga Island",51.67,-178.27,NA,"2005",1,"Tch13",1,"94","2",0.7052,NA,"msats304"
"7280","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Tanaga Island",51.67,-178.27,NA,"2005",1,"GmoG5",1,"93","2",0.6909,NA,"msats304"
"7281","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Unimak Pass",54.5,-165.3,NA,"2005",1,"Gma100",0,"90","4",0.9733,NA,"msats304"
"7282","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Unimak Pass",54.5,-165.3,NA,"2005",1,"Gma101",0,"90","4",0.9022,NA,"msats304"
"7283","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Unimak Pass",54.5,-165.3,NA,"2005",1,"Gma102",0,"93","4",0.8889,NA,"msats304"
"7284","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Unimak Pass",54.5,-165.3,NA,"2005",1,"Gma103",0,"95","4",0.9058,NA,"msats304"
"7285","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Unimak Pass",54.5,-165.3,NA,"2005",1,"Gma104",0,"94","4",0.9151,NA,"msats304"
"7286","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Unimak Pass",54.5,-165.3,NA,"2005",1,"Gma105",0,"94","4",0.8476,NA,"msats304"
"7287","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Unimak Pass",54.5,-165.3,NA,"2005",1,"Gma107",0,"93","4",0.9014,NA,"msats304"
"7288","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Unimak Pass",54.5,-165.3,NA,"2005",1,"Gma108",0,"95","4",0.4892,NA,"msats304"
"7289","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Unimak Pass",54.5,-165.3,NA,"2005",1,"Gma109",0,"90","4",0.9132,NA,"msats304"
"7290","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Unimak Pass",54.5,-165.3,NA,"2005",1,"Tch20",1,"93","4",0.9392,NA,"msats304"
"7291","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Unimak Pass",54.5,-165.3,NA,"2005",1,"Gmo37",1,"94","4",0.9388,NA,"msats304"
"7292","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Unimak Pass",54.5,-165.3,NA,"2005",1,"GmoG13",1,"88","4",0.8539,NA,"msats304"
"7293","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Unimak Pass",54.5,-165.3,NA,"2005",1,"GmoG16",1,"90","4",0.5826,NA,"msats304"
"7294","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Unimak Pass",54.5,-165.3,NA,"2005",1,"Gmo19",1,"90","4",0.9262,NA,"msats304"
"7295","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Unimak Pass",54.5,-165.3,NA,"2005",1,"GmoC82",1,"92","2",0.6434,NA,"msats304"
"7296","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Unimak Pass",54.5,-165.3,NA,"2005",1,"GmoC83",1,"92","2",0.5077,NA,"msats304"
"7297","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Unimak Pass",54.5,-165.3,NA,"2005",1,"Tch13",1,"94","2",0.7355,NA,"msats304"
"7298","Gadus macrocephalus","Pacific cod","Spies (2012) Transactions of the American Fisheries Society 141:1557-1573",0,"USA","Unimak Pass",54.5,-165.3,NA,"2005",1,"GmoG5",1,"94","2",0.6993,NA,"msats304"
"7299","Gadus macrocephalus","Pacific cod","Stroganov et al. 2010 Russian J Mar Biol 35:490-493",0,"Canada","Vancouver Island, Pacific Side",49.22416667,-126.9138333,"PCODWCVANI","2006",4,"",1,"49","3.5",0.336,NA,"msats001"
"7300","Gadus macrocephalus","Pacific cod","Stroganov et al. 2010 Russian J Mar Biol 35:490-493",0,"Russia","Koryak Shelf, Bering Sea",61.49083333,176.2975,NA,"2006",4,"",1,"50","3.5",0.356,NA,"msats001"
"7301","Gadus macrocephalus","Pacific cod","Stroganov et al. 2010 Russian J Mar Biol 35:490-493",0,"Russia","Western Kamchatka, Sea of Okhotsk",54.2283333333333,154.711666666667,NA,"2005",4,"",1,"50","3.5",0.3774,NA,"msats001"
"7302","Gadus macrocephalus","Pacific cod","Stroganov et al. 2010 Russian J Mar Biol 35:490-493",0,"Russia/Japan","Kunashir Island",44.0895,146.005,NA,"2005",4,"",1,"49","3.5",0.678,NA,"msats001"
"7303","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Canada","Flemish Cap",47.25,-45.75,"COD2J3KL","1993",1,"Gmo120",0,"44","2",0.938,NA,"ppdat"
"7304","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Canada","Flemish Cap",47.25,-45.75,"COD2J3KL","1993",1,"Gmo145",0,"47","2",0.921,NA,"ppdat"
"7306","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Canada","Flemish Cap",47.25,-45.75,"COD2J3KL","1993",1,"Gmo2",0,"50","2",0.827,NA,"ppdat"
"7307","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Canada","Flemish Cap",47.25,-45.75,"COD2J3KL","1993",1,"Gmo4",0,"44","2",0.938,NA,"ppdat"
"7308","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Canada","Flemish Cap",47.25,-45.75,"COD2J3KL","1993",1,"Gmo132",0,"50","2",0.646,NA,"ppdat"
"7309","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Canada","NORTH (Hamilton, Belle Isle, and Funk Island Banks)",52.2225,-51.455,"COD2J3KL","1992, 1993",1,"Gmo120",0,"108","2",0.946,NA,"ppdat"
"7310","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Canada","NORTH (Hamilton, Belle Isle, and Funk Island Banks)",52.2225,-51.455,"COD2J3KL","1992, 1993",1,"Gmo132",0,"118","2",0.723,NA,"ppdat"
"7311","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Canada","NORTH (Hamilton, Belle Isle, and Funk Island Banks)",52.2225,-51.455,"COD2J3KL","1992, 1993",1,"Gmo4",0,"116","2",0.955,NA,"ppdat"
"7312","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Canada","NORTH (Hamilton, Belle Isle, and Funk Island Banks)",52.2225,-51.455,"COD2J3KL","1992, 1993",1,"Gmo141",0,"114","2",0.966,NA,"ppdat"
"7313","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Canada","NORTH (Hamilton, Belle Isle, and Funk Island Banks)",52.2225,-51.455,"COD2J3KL","1992, 1993",1,"Gmo2",0,"119","2",0.794,NA,"ppdat"
"7314","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Canada","NORTH (Hamilton, Belle Isle, and Funk Island Banks)",52.2225,-51.455,"COD2J3KL","1992, 1993",1,"Gmo145",0,"118","2",0.932,NA,"ppdat"
"7315","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Canada","Northeast Spur",47.79,-47.26,"COD2J3KL","1993",1,"Gmo132",0,"30","2",0.746,NA,"ppdat"
"7316","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Canada","Northeast Spur",47.79,-47.26,"COD2J3KL","1993",1,"Gmo145",0,"28","2",0.928,NA,"ppdat"
"7317","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Canada","Northeast Spur",47.79,-47.26,"COD2J3KL","1993",1,"Gmo120",0,"30","2",0.934,NA,"ppdat"
"7318","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Canada","Northeast Spur",47.79,-47.26,"COD2J3KL","1993",1,"Gmo4",0,"28","2",0.926,NA,"ppdat"
"7320","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Canada","Northeast Spur",47.79,-47.26,"COD2J3KL","1993",1,"Gmo2",0,"28","2",0.764,NA,"ppdat"
"7321","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Canada","Scotian Shelf",43.75,-61.35,"COD4VsW","1992",1,"Gmo2",0,"193","2",0.773,NA,"ppdat"
"7322","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Canada","Scotian Shelf",43.75,-61.35,"COD4VsW","1992",1,"Gmo4",0,"191","2",0.957,NA,"ppdat"
"7323","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Canada","Scotian Shelf",43.75,-61.35,"COD4VsW","1992",1,"Gmo132",0,"193","2",0.797,NA,"ppdat"
"7324","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Canada","Scotian Shelf",43.75,-61.35,"COD4VsW","1992",1,"Gmo145",0,"189","2",0.934,NA,"ppdat"
"7325","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Canada","Scotian Shelf",43.75,-61.35,"COD4VsW","1992",1,"Gmo120",0,"192","2",0.953,NA,"ppdat"
"7328","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Canada","SOUTH (North Cape, Grand Bank, Nose of the Bank)",47.7725,-48.7625,"COD2J3KL","1992, 1993",1,"Gmo2",0,"195","2",0.805,NA,"ppdat"
"7329","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Canada","SOUTH (North Cape, Grand Bank, Nose of the Bank)",47.7725,-48.7625,"COD2J3KL","1992, 1993",1,"Gmo145",0,"191","2",0.94,NA,"ppdat"
"7330","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Canada","SOUTH (North Cape, Grand Bank, Nose of the Bank)",47.7725,-48.7625,"COD2J3KL","1992, 1993",1,"Gmo120",0,"176","2",0.95,NA,"ppdat"
"7331","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Canada","SOUTH (North Cape, Grand Bank, Nose of the Bank)",47.7725,-48.7625,"COD2J3KL","1992, 1993",1,"Gmo4",0,"187","2",0.953,NA,"ppdat"
"7332","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Canada","SOUTH (North Cape, Grand Bank, Nose of the Bank)",47.7725,-48.7625,"COD2J3KL","1992, 1993",1,"Gmo132",0,"197","2",0.751,NA,"ppdat"
"7333","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Russia","Barents Sea",74.99913333,39.98583333,"CODNEAR","1993",1,"Gmo145",0,"74","2",0.921,NA,"ppdat"
"7334","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Russia","Barents Sea",74.99913333,39.98583333,"CODNEAR","1993",1,"Gmo132",0,"84","2",0.414,NA,"ppdat"
"7335","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Russia","Barents Sea",74.99913333,39.98583333,"CODNEAR","1993",1,"Gmo4",0,"80","2",0.939,NA,"ppdat"
"7336","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Russia","Barents Sea",74.99913333,39.98583333,"CODNEAR","1993",1,"Gmo141",0,"79","2",0.96,NA,"ppdat"
"7337","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Russia","Barents Sea",74.99913333,39.98583333,"CODNEAR","1993",1,"Gmo120",0,"72","2",0.95,NA,"ppdat"
"7338","Gadus morhua","Atlantic cod","Bentzen et al. 1996 CJFAS",0,"Russia","Barents Sea",74.99913333,39.98583333,"CODNEAR","1993",1,"Gmo2",0,"79","2",0.842,NA,"ppdat"
"7339","Gadus morhua","Atlantic cod","Bradbury et al. 2009 J Fish Bio",0,"Canada","Holyrood Pond, St. Mary's Bay, and Foxtrap, Conception Bay (Newfoundland)",47.499221,-53.055702,"COD2J3KL","2006",1,"Gmo37",0,"209","4",0.88,NA,"ppdat"
"7340","Gadus morhua","Atlantic cod","Bradbury et al. 2009 J Fish Bio",0,"Canada","Holyrood Pond, St. Mary's Bay, and Foxtrap, Conception Bay (Newfoundland)",47.499221,-53.055702,"COD2J3KL","2006",1,"Tch5",1,"209","4",0.926,NA,"ppdat"
"7341","Gadus morhua","Atlantic cod","Bradbury et al. 2009 J Fish Bio",0,"Canada","Holyrood Pond, St. Mary's Bay, and Foxtrap, Conception Bay (Newfoundland)",47.499221,-53.055702,"COD2J3KL","2006",1,"Gmo34",0,"209","4",0.469,NA,"ppdat"
"7342","Gadus morhua","Atlantic cod","Bradbury et al. 2009 J Fish Bio",0,"Canada","Holyrood Pond, St. Mary's Bay, and Foxtrap, Conception Bay (Newfoundland)",47.499221,-53.055702,"COD2J3KL","2006",1,"Tch11",1,"209","4",0.925,NA,"ppdat"
"7343","Gadus morhua","Atlantic cod","Bradbury et al. 2009 J Fish Bio",0,"Canada","Holyrood Pond, St. Mary's Bay, and Foxtrap, Conception Bay (Newfoundland)",47.499221,-53.055702,"COD2J3KL","2006",1,"Tch19",1,"209","4",0.3,NA,"ppdat"
"7344","Gadus morhua","Atlantic cod","Bradbury et al. 2009 J Fish Bio",0,"Canada","Holyrood Pond, St. Mary's Bay, and Foxtrap, Conception Bay (Newfoundland)",47.499221,-53.055702,"COD2J3KL","2006",1,"Gmo35",0,"209","3",0.816,NA,"ppdat"
"7345","Gadus morhua","Atlantic cod","Bradbury et al. 2009 J Fish Bio",0,"Canada","Holyrood Pond, St. Mary's Bay, and Foxtrap, Conception Bay (Newfoundland)",47.499221,-53.055702,"COD2J3KL","2006",1,"Gmo8",0,"209","4",0.91,NA,"ppdat"
"7346","Gadus morhua","Atlantic cod","Bradbury et al. 2009 J Fish Bio",0,"Canada","Holyrood Pond, St. Mary's Bay, and Foxtrap, Conception Bay (Newfoundland)",47.499221,-53.055702,"COD2J3KL","2006",1,"Gmo2",0,"209","2",0.789,NA,"ppdat"
