"","X","Site","lat","lon","sst.BO_sstmean","sst.BO_sstrange","sst.BO_sstmax","sst.BO_sstmin","BO_dissox","chloroA.BO_chlomean","chloroA.BO_chlorange","chloroA.BO_chlomax","chloroA.BO_chlomin"
"598",624,"Long Island",23.221129,-75.086857,27.9580001831055,9.53499984741211,33.5800018310547,24.0450000762939,4.625,0.10700000077486,0.0529999993741512,0.137999996542931,0.0850000008940697
"599",625,"Caye Glory",17.101271,-88.016452,28.4939994812012,4.00299978256226,30.5540008544922,26.5510005950928,4.70699977874756,0.902999997138977,0.901000022888184,1.49300003051758,0.592000007629395
"600",626,"Glover's Reef",16.801109,-87.783634,28.5849990844727,3.89499998092651,30.6019992828369,26.7070007324219,4.70800018310547,0.662000000476837,0.412000000476837,0.824999988079071,0.412999987602234
"601",627,"Lighthouse Reef",17.314786,-87.555234,28.3390007019043,3.62100005149841,30.2280006408691,26.6070003509521,4.67700004577637,0.612999975681305,0.822000026702881,0.924000024795532,0.101999998092651
"602",628,"Turneffe Atoll",17.45873,-87.827336,28.2630004882812,3.45799994468689,30.0830001831055,26.625,4.68200016021729,0.125,0.0590000003576279,0.162000000476837,0.103000000119209
"603",629,"Cayman Brac",19.727769,-79.802144,28.4570007324219,3.94600009918213,30.6149997711182,26.6690006256104,4.50600004196167,0.0729999989271164,0.046000000089407,0.101000003516674,0.0549999997019768
"604",630,"Grand Cayman",19.331808,-81.239727,28.3320007324219,3.50699996948242,30.2770004272461,26.7700004577637,4.51000022888184,0.0820000022649765,0.0489999987185001,0.105999998748302,0.0570000000298023
"605",631,"Little Cayman",19.694094,-80.036071,28.3610000610352,3.76399993896484,30.3470001220703,26.5830001831055,4.50400018692017,0.0810000002384186,0.0549999997019768,0.112999998033047,0.0579999983310699
"606",632,"Corona San Carlos",22.764705,-83.81429,27.9160003662109,6.45699977874756,31.0319995880127,24.5750007629395,4.53299999237061,3.61999988555908,3.72399997711182,6.00699996948242,2.28299999237061
"607",633,"Pardon del Medio",21.920671,-82.980015,27.7779998779297,7.06500005722046,31.2600002288818,24.1949996948242,4.36600017547607,5.90799999237061,13.2729997634888,16.7509994506836,3.4779999256134
"608",634,"Chinchorro Bank",18.590754,-87.357135,28.117000579834,3.74300003051758,30.0930004119873,26.3500003814697,4.62099981307983,1.63199996948242,2.92600011825562,3.81200003623962,0.885999977588654
"609",635,"South Caicos",21.516011,-71.519643,28.7000007629395,4.6560001373291,30.8169994354248,26.1609992980957,4.69700002670288,0.388999998569489,0.0810000002384186,0.430999994277954,0.349999994039536
"610",636,"Grammanik Bank",18.189632,-64.958086,27.8059997558594,3.26999998092651,29.4799995422363,26.2099990844727,4.71799993515015,0.138999998569489,0.0930000022053719,0.190999999642372,0.0979999974370003
"611",637,"Bajo de Sico",18.306786,-67.258937,28.1119995117188,3.0239999294281,29.625,26.6009998321533,4.69600009918213,0.217999994754791,0.374000012874603,0.430000007152557,0.0560000017285347
"612",638,"Florida Keys",24.766114,-80.982893,26.8519992828369,8.74499988555908,31.0879993438721,22.3430004119873,4.65100002288818,4.7960000038147,1.7940000295639,5.58900022506714,3.79500007629395
"613",639,"Big Island",19.172207,-155.308335,25.5049991607666,2.2590000629425,26.7110004425049,24.4519996643066,4.86999988555908,0.0710000023245811,0.0160000007599592,0.0799999982118607,0.0640000030398369
"614",640,"Brooks Banks",23.9,-166.3,25.3299999237061,4.04500007629395,27.4409999847412,23.3959999084473,4.8289999961853,0.307000011205673,0.130999997258186,0.379999995231628,0.248999997973442
"615",641,"Gardner",24.998991,-167.998729,24.9790000915527,4.85300016403198,27.431999206543,22.5790004730225,4.85500001907349,0.104999996721745,0.0520000010728836,0.130999997258186,0.0790000036358833
"616",642,"Kaua'i",22.286154,-159.428373,25.3899993896484,2.94099998474121,26.9330005645752,23.992000579834,4.75799989700317,0.101000003516674,0.0659999996423721,0.137999996542931,0.0719999969005585
"617",644,"Maro Reef",26.538935,-170.792546,24.4409999847412,6.21199989318848,27.5659999847412,21.3540000915527,4.86999988555908,0.061999998986721,0.0379999987781048,0.0879999995231628,0.0500000007450581
"618",645,"Maui",20.849086,-156.045885,25.2940006256104,2.48499989509583,26.6319999694824,24.1469993591309,4.83199977874756,0.0750000029802322,0.0399999991059303,0.0970000028610229,0.0570000000298023
"619",646,"Moloka'i",21.162501,-157.023202,25.9860000610352,3.28299999237061,27.4650001525879,24.181999206543,4.78700017929077,0.171000003814697,0.0370000004768372,0.193000003695488,0.156000003218651
"620",647,"Necker",23.575345,-164.70026,25.3269996643066,3.81900000572205,27.2679996490479,23.4489994049072,4.80800008773804,0.155000001192093,0.136999994516373,0.243000000715256,0.105999998748302
"621",648,"Ni'ihau",21.895325,-160.162123,25.8700008392334,2.90400004386902,27.3990001678467,24.4950008392334,4.75500011444092,0.0700000002980232,0.0540000014007092,0.104999996721745,0.0509999990463257
"622",649,"Northampton",25.33438,-172.066624,25.1509990692139,5.05800008773804,27.7450008392334,22.6870002746582,4.82999992370605,0.0769999995827675,0.0309999994933605,0.096000000834465,0.0649999976158142
"623",650,"O'ahu",21.631216,-158.156129,25.6609992980957,2.52600002288818,27.0149993896484,24.4890003204346,4.75,0.126000002026558,0.187000006437302,0.263000011444092,0.0759999975562096
"624",651,"Raita",25.4,-168,24.9200000762939,5.2649998664856,27.5370006561279,22.2719993591309,4.86100006103516,0.0649999976158142,0.028999999165535,0.0810000002384186,0.0520000010728836
"625",653,"St. Rogatien",24.7,-166.9,25.0429992675781,4.90000009536743,27.5729999542236,22.6730003356934,4.84899997711182,0.0659999996423721,0.0309999994933605,0.0839999988675117,0.0529999993741512
"626",654,"Twin Banks",23.4,-162.5,25.3159999847412,3.68199992179871,27.1989994049072,23.5170001983643,4.79899978637695,0.0670000016689301,0.0299999993294477,0.0820000022649765,0.0520000010728836
"627",655,"Big Island",19.172207,-155.308335,25.5049991607666,2.2590000629425,26.7110004425049,24.4519996643066,4.86999988555908,0.0710000023245811,0.0160000007599592,0.0799999982118607,0.0640000030398369
"628",656,"Brooks Banks",23.9,-166.3,25.3299999237061,4.04500007629395,27.4409999847412,23.3959999084473,4.8289999961853,0.307000011205673,0.130999997258186,0.379999995231628,0.248999997973442
"629",657,"Gardner",24.998991,-167.998729,24.9790000915527,4.85300016403198,27.431999206543,22.5790004730225,4.85500001907349,0.104999996721745,0.0520000010728836,0.130999997258186,0.0790000036358833
"630",658,"Kaho'olawe",20.561465,-156.603969,25.8659992218018,3.15000009536743,27.9449996948242,24.7950000762939,4.81099987030029,0.0810000002384186,0.0799999982118607,0.120999999344349,0.0410000011324883
"631",659,"Kaua'i",22.286154,-159.428373,25.3899993896484,2.94099998474121,26.9330005645752,23.992000579834,4.75799989700317,0.101000003516674,0.0659999996423721,0.137999996542931,0.0719999969005585
"632",660,"Lisianski",26.06671,-173.966682,24.8560009002686,6.18900012969971,28.0709991455078,21.8819999694824,4.83099985122681,0.552999973297119,0.474000006914139,0.792999982833862,0.319000005722046
"633",661,"Maro Reef",26.538935,-170.792546,24.4409999847412,6.21199989318848,27.5659999847412,21.3540000915527,4.86999988555908,0.061999998986721,0.0379999987781048,0.0879999995231628,0.0500000007450581
"634",662,"Maui",20.849086,-156.045885,25.2940006256104,2.48499989509583,26.6319999694824,24.1469993591309,4.83199977874756,0.0750000029802322,0.0399999991059303,0.0970000028610229,0.0570000000298023
"635",663,"Moloka'i",21.162501,-157.023202,25.9860000610352,3.28299999237061,27.4650001525879,24.181999206543,4.78700017929077,0.171000003814697,0.0370000004768372,0.193000003695488,0.156000003218651
"636",664,"Ni'ihau",21.895325,-160.162123,25.8700008392334,2.90400004386902,27.3990001678467,24.4950008392334,4.75500011444092,0.0700000002980232,0.0540000014007092,0.104999996721745,0.0509999990463257
"637",665,"Nihoa",23.060978,-161.921577,25.3640003204346,3.4539999961853,27.1639995574951,23.7099990844727,4.78999996185303,0.0780000016093254,0.0359999984502792,0.0989999994635582,0.063000001013279
"638",666,"O'ahu",21.631216,-158.156129,25.6609992980957,2.52600002288818,27.0149993896484,24.4890003204346,4.75,0.126000002026558,0.187000006437302,0.263000011444092,0.0759999975562096
"639",667,"Pearl & Hermes",27.859901,-175.841783,23.8330001831055,7.82800006866455,27.9750003814697,20.1469993591309,4.86299991607666,0.757000029087067,0.310000002384186,0.948000013828278,0.638000011444092
"640",668,"Raita",25.4,-168,24.9200000762939,5.2649998664856,27.5370006561279,22.2719993591309,4.86100006103516,0.0649999976158142,0.028999999165535,0.0810000002384186,0.0520000010728836
"641",669,"St. Rogatien",24.7,-166.9,25.0429992675781,4.90000009536743,27.5729999542236,22.6730003356934,4.84899997711182,0.0659999996423721,0.0309999994933605,0.0839999988675117,0.0529999993741512
"642",670,"Twin Banks",23.4,-162.5,25.3159999847412,3.68199992179871,27.1989994049072,23.5170001983643,4.79899978637695,0.0670000016689301,0.0299999993294477,0.0820000022649765,0.0520000010728836
"643",671,"Kavaratti",10.34,72.37,28.9909992218018,2.66499996185303,30.2080001831055,27.5429992675781,4.46400022506714,0.174999997019768,0.131999999284744,0.26800000667572,0.136000007390976
"644",672,"Kochi",9.58,76.16,29.1159992218018,3.94300007820129,30.8700008392334,26.9270000457764,4.60300016403198,1.9099999666214,5.32399988174438,5.67500019073486,0.351000010967255
"645",673,"Pondicherry",11.927044,79.853967,28.8239994049072,3.11400008201599,29.8850002288818,26.7709999084473,4.58699989318848,2.56900000572205,9.20300006866455,9.69200038909912,0.488999992609024
"646",674,"Port-Blair",11.4,92.46,29.0610008239746,2.78500008583069,30.7749996185303,27.9899997711182,4.58500003814697,0.35699999332428,0.254999995231628,0.449999988079071,0.194999992847443
"647",675,"Ratnagiri",16.59,73.18,28.5429992675781,2.56200003623962,29.8729991912842,27.3110008239746,4.56300020217896,2.6340000629425,2.91000008583069,3.63100004196167,0.721000015735626
"648",676,"Tuticorin",8.514448,78.148665,29.1520004272461,4.32100009918213,31.3719997406006,27.0510005950928,4.53800010681152,2.96900010108948,4.22800016403198,6.02899980545044,1.80099999904633
"649",677,"Verval",20.54,70.22,27.488000869751,3.75399994850159,29.0300006866455,25.2759990692139,4.63600015640259,0.873000025749207,1.82299995422363,2.17600011825562,0.352999985218048
"650",678,"Vizag",17.42,83.15,28.4459991455078,3.95799994468689,29.886999130249,25.9290008544922,4.51800012588501,0.737999975681305,1.30400002002716,1.49800002574921,0.194000005722046
"651",679,"PM",4.23,100.52,30.5979995727539,1.37999999523163,31.2269992828369,29.8470001220703,4.30100011825562,4.06699991226196,2.38700008392334,5.23600006103516,2.84899997711182
"652",680,"AC",18.4,121.6,28.6560001373291,5.53900003433228,31.0849990844727,25.5459995269775,4.52400016784668,2.11500000953674,3.14400005340576,3.76300001144409,0.619000017642975
"653",681,"DG",6.74,125.6,30.0060005187988,2.08800005912781,30.8880004882812,28.7999992370605,4.54199981689453,0.194999992847443,0.103000000119209,0.244000002741814,0.141000002622604
"654",682,"M",10.1,118.5,29.4080009460449,3.15899991989136,30.701000213623,27.5419998168945,4.3730001449585,0.186000004410744,0.28099998831749,0.388999998569489,0.108000002801418
"655",683,"OC",8.55,124.6,29.6040000915527,3.2279999256134,30.9680004119873,27.7399997711182,4.48000001907349,0.772000014781952,1.70500004291534,2.00799989700317,0.303000003099442
"656",684,"TS",5.4,119.9,29.2880001068115,2.01099991798401,29.9640007019043,27.9529991149902,4.44899988174438,0.277999997138977,0.141000002622604,0.363999992609024,0.223000004887581
"657",685,"Hicks Reef & Day Reef ",-14.478984,145.508362,27.0219993591309,4.93100023269653,29.6749992370605,24.7439994812012,4.70699977874756,0.280000001192093,0.152999997138977,0.381999999284744,0.229000002145767
"658",686,"North Direction Island & Lizard Island ",-14.712794,145.483486,26.7929992675781,5.85099983215332,29.9379997253418,24.0869998931885,4.71199989318848,0.349999994039536,0.591000020503998,0.833999991416931,0.243000000715256
"659",687,"Martin Reef & Linnet Reef ",-14.777422,145.347378,26.8150005340576,6.27600002288818,30.1359996795654,23.8600006103516,4.71600008010864,0.52700001001358,0.633000016212463,0.980000019073486,0.347000002861023
"660",688,"North Direction Island & Lizard Island ",-14.712794,145.483486,26.7929992675781,5.85099983215332,29.9379997253418,24.0869998931885,4.71199989318848,0.349999994039536,0.591000020503998,0.833999991416931,0.243000000715256
"661",689,"MAL",26.6,34.02,25.2789993286133,6.45499992370605,28.8129997253418,22.3579998016357,4.51900005340576,0.223000004887581,0.261000007390976,0.404000014066696,0.14300000667572
"662",690,"RHO",35.96,27.61,20.2290000915527,8.97599983215332,25.2789993286133,16.30299949646,5.11700010299683,0.135000005364418,0.122000001370907,0.20100000500679,0.0790000036358833
"663",691,"EIL",29.44,34.92,24.3419990539551,7.60400009155273,28.6490001678467,21.0450000762939,4.47100019454956,0.187999993562698,0.398999989032745,0.483000010251999,0.0839999988675117
"664",693,"LAM",35.38,12.43,20.5410003662109,12.0930004119873,26.9029998779297,14.8100004196167,5.13600015640259,0.17399999499321,0.232999995350838,0.312000006437302,0.0790000036358833
"665",694,"Bluff",-46.5833333333333,168.333333333333,12.5270004272461,7.07000017166138,16.4899997711182,9.42000007629395,6.17399978637695,1.85699999332428,1.78400003910065,2.84599995613098,1.06200003623962
"666",695,"Catlins",-46.3666666666667,169.783333333333,12.2019996643066,6.32299995422363,15.3870000839233,9.06400012969971,6.20699977874756,3.6489999294281,6.13600015640259,8.01900005340576,1.88300001621246
"667",696,"Doubtful Sound. Fiordland",-45.2333333333333,166.85,13.628999710083,3.8510000705719,15.7180004119873,11.8669996261597,6.05299997329712,0.652999997138977,0,0.652999997138977,0.652999997138977
"668",697,"Great Barrier Is",-36.1666666666667,175.333333333333,17.6800003051758,6.88500022888184,21.3199996948242,14.4350004196167,5.38299989700317,0.879000008106232,2.07800006866455,2.59800004959106,0.519999980926514
"669",698,"Hauraki Gulf",-35.9,175.083333333333,17.8850002288818,6.41699981689453,21.4379997253418,15.0209999084473,5.37799978256226,0.531000018119812,1.10500001907349,1.35000002384186,0.245000004768372
"670",699,"Kaikoura",-42.4,173.7,13.3400001525879,7.44099998474121,17.0359992980957,9.59500026702881,6.03200006484985,1.682000041008,1.2039999961853,2.40899991989136,1.20500004291534
"671",700,"Kaipara",-36.25,174.233333333333,17.67799949646,9.28999996185303,22.2119998931885,12.9219999313354,5.3899998664856,8.41399955749512,7.02099990844727,13.2819995880127,6.26100015640259
"672",701,"Napier",-39.4666666666667,176.883333333333,16.2880001068115,8.23099994659424,20.5860004425049,12.3549995422363,5.54699993133545,2.6800000667572,6.72800016403198,7.39900016784668,0.671000003814697
"673",702,"New Plymouth",-39.004456,174.035392,16.2369995117188,5.91499996185303,19.1070003509521,13.1920003890991,5.58900022506714,1.4539999961853,1.73800003528595,2.3659999370575,0.628000020980835
"674",703,"Otago",-45.8166666666667,170.65,11.3760004043579,6.08199977874756,14.7089996337891,8.6269998550415,6.20499992370605,7.7979998588562,6.43900012969971,12.9329996109009,6.49399995803833
"675",704,"Wellington",-41.0833333333333,174.85,15.3120002746582,6.37400007247925,18.6350002288818,12.2609996795654,5.82399988174438,1.76999998092651,1.50600004196167,2.65100002288818,1.14499998092651
"676",705,"Bluff",-46.5833333333333,168.333333333333,12.5270004272461,7.07000017166138,16.4899997711182,9.42000007629395,6.17399978637695,1.85699999332428,1.78400003910065,2.84599995613098,1.06200003623962
"677",706,"Doubtful Sound. Fiordland",-45.2333333333333,166.85,13.628999710083,3.8510000705719,15.7180004119873,11.8669996261597,6.05299997329712,0.652999997138977,0,0.652999997138977,0.652999997138977
"678",707,"Great Barrier Is",-36.1666666666667,175.333333333333,17.6800003051758,6.88500022888184,21.3199996948242,14.4350004196167,5.38299989700317,0.879000008106232,2.07800006866455,2.59800004959106,0.519999980926514
"679",708,"Hauraki Gulf",-35.9,175.083333333333,17.8850002288818,6.41699981689453,21.4379997253418,15.0209999084473,5.37799978256226,0.531000018119812,1.10500001907349,1.35000002384186,0.245000004768372
"680",709,"Otago",-45.8166666666667,170.65,11.3760004043579,6.08199977874756,14.7089996337891,8.6269998550415,6.20499992370605,7.7979998588562,6.43900012969971,12.9329996109009,6.49399995803833
"681",710,"Three Kings",-34.1333333333333,172.133333333333,16.9300003051758,5.26800012588501,19.8939990997314,14.6260004043579,5.30100011825562,0.27700001001358,0.149000003933907,0.347000002861023,0.197999998927116
"682",711,"Wellington",-41.0833333333333,174.85,15.3120002746582,6.37400007247925,18.6350002288818,12.2609996795654,5.82399988174438,1.76999998092651,1.50600004196167,2.65100002288818,1.14499998092651
"683",712,"Hecate Strait",53.216667,-130.95,10.0220003128052,7.53000020980835,14.4949998855591,6.96500015258789,6.68599987030029,1.61800003051758,3.07299995422363,3.54699993133545,0.474000006914139
"684",713,"Sea of Okhotsk",44.333333,135.866667,7.52600002288818,19.7280006408691,19.1009998321533,-0.626999974250793,7.46500015258789,0.853999972343445,1.46399998664856,1.78999996185303,0.32600000500679
"685",714,"East China Sea",38.983333,128.7,14.5679998397827,18.6660003662109,24.6730003356934,6.00699996948242,6.19999980926514,0.523999989032745,0.802999973297119,1.08500003814697,0.282000005245209
"686",715,"Adak Island (AK)",51.666667,-176.6,5.51599979400635,6.64799976348877,9.92500019073486,3.27699995040894,6.98999977111816,0.584999978542328,0.148000001907349,0.658999979496002,0.510999977588654
"687",716,"Coastal Washington",47.0847222222222,-125.050833333333,11.9440002441406,6.81300020217896,15.7569999694824,8.94400024414062,6.50600004196167,1.09899997711182,1.70899999141693,2.20300006866455,0.493999987840652
"688",717,"Kodiak Island (AK)",57.735545,-152.373848,6.89300012588501,8.60799980163574,11.7250003814697,3.11700010299683,7.67700004577637,3.94600009918213,8.2810001373291,8.7189998626709,0.437999993562698
"689",718,"Near Islands (AK)",52.516667,173.866667,5.50099992752075,7.71799993515015,10.1549997329712,2.43700003623962,7.16499996185303,0.592999994754791,0.802999973297119,1.10699999332428,0.303999990224838
"690",719,"Puget Sound",47.583333,-122.5,10.8889999389648,6.36800003051758,14.3780002593994,8.01000022888184,6.07600021362305,7.39799976348877,2.47300004959106,8.61499977111816,6.14200019836426
"691",720,"Strait of Georgia",48.9,-123.1,11.173999786377,9.55799961090088,16.3279991149902,6.76999998092651,6.49499988555908,8.04399967193604,14.2159996032715,17.7880001068115,3.57200002670288
"692",721,"Unimak Pass (AK)",54.633333,-168.166667,5.80800008773804,6.78399991989136,9.98799991607666,3.2039999961853,7.25699996948242,1.73800003528595,5.83500003814697,6.14300012588501,0.30799999833107
"693",722,"Aleutian Island",52.467578,-177.445597,5.72200012207031,7.01599979400635,9.95199966430664,2.93600010871887,7.01200008392334,0.952000021934509,3.60999989509583,3.87299990653992,0.263000011444092
"694",723,"Eastern Hokkaido",41.96959,145.265709,9.23999977111816,17.701000213623,19.5389995574951,1.83800005912781,6.93400001525879,0.796000003814697,2.01300001144409,2.31399989128113,0.300999999046326
"695",724,"Gulf of Georgia",49.17593,-123.620235,11.3520002365112,10.9790000915527,17.2329998016357,6.25400018692017,7.00899982452393,11.0139999389648,20.0259990692139,22.6200008392334,2.59400010108948
"696",725,"Hecate Strait",53.179008,-130.843189,10.0109996795654,7.37200021743774,14.4209995269775,7.04899978637695,6.69500017166138,1.59099996089935,3.0789999961853,3.53200006484985,0.453000009059906
"697",726,"Kodiak Island",56.833301,-153.096023,7.25699996948242,9.09000015258789,12.7390003204346,3.6489999294281,7.58300018310547,1.72399997711182,4.52799987792969,4.93200016021729,0.404000014066696
"698",727,"Okhotsk Sea",49.010155,148.336611,4.60699987411499,14.2469997406006,13.21399974823,-1.03299999237061,7.18900012969971,0.656000018119812,2.14000010490417,2.41899991035461,0.279000014066696
"699",728,"Sea of Japan",42.74775,137.889463,11.3719997406006,17.8700008392334,21.632999420166,3.76300001144409,6.44500017166138,0.433999985456467,1.1690000295639,1.33599996566772,0.166999995708466
"700",729,"Unimak Pass",54.295662,-164.041092,6.31099987030029,8.3430004119873,11.0469999313354,2.7039999961853,7.41099977493286,1.13300001621246,2.76699995994568,3.28099989891052,0.513999998569489
"701",730,"Yellow Sea",38.343053,123.282168,13.5790004730225,20.6889991760254,25.0729999542236,4.38399982452393,6.00099992752075,1.74600005149841,2.09100008010864,2.69199991226196,0.601000010967255
"702",731,"Boryeong ",36.3514,126.4917,14.6969995498657,21.4459991455078,26.1849994659424,4.73899984359741,6.16499996185303,4.70699977874756,4.74300003051758,7.80200004577637,3.05900001525879
"703",732,"Jinhae ",35.0657,128.7202,17.5310001373291,18.1620006561279,26.7220001220703,8.5600004196167,5.77400016784668,12.5839996337891,37.3059997558594,40.9959983825684,3.69000005722046
"704",733,"Jukbyeon",37.0593,129.439,16.7280006408691,13.6059999465942,24.3500003814697,10.7440004348755,6.01100015640259,1.12999999523163,1.88900005817413,2.28600001335144,0.397000014781952
"705",734,"Chance Cove, inner part of Trinity Bay",47.665,-53.1336111111111,6.2480001449585,16.0289993286133,15.7220001220703,-0.307000011205673,7.59100008010864,0.686999976634979,0.851000010967255,1.14900004863739,0.298000007867813
"706",735,"Flatrock , east coast of Avalon Peninsula north of St. John's",47.713069,-52.696191,5.74300003051758,15.5729999542236,15.0959997177124,-0.476999998092651,7.53599977493286,0.623000025749207,0.601999998092651,0.975000023841858,0.372999995946884
"707",736,"Heart's Ease Ledge, near Random Island",48,-53.463483,5.87799978256226,14.6829996109009,14.28600025177,-0.397000014781952,7.44700002670288,0.802999973297119,1.2039999961853,1.45200002193451,0.247999995946884
"708",737,"Northern Grand Banks",48.8,-51,4.52400016784668,14.3649997711182,13.6470003128052,-0.717999994754791,7.65500020980835,0.625999987125397,1.49300003051758,1.73099994659424,0.238000005483627
"709",738,"Random Island, west side of Trinity Bay",48.173,-53.1175,5.52299976348877,14.9879999160767,14.3179998397827,-0.670000016689301,7.46199989318848,0.768999993801117,1.43400001525879,1.74500000476837,0.310999989509583
"710",739,"E. Scotian Shelf",45.644085,-59.780762,7.19899988174438,18.7199993133545,18.1280002593994,-0.592000007629395,6.38000011444092,1.13999998569489,2.59299993515015,3.26300001144409,0.670000016689301
"711",740,"Flemish Cap",47.876838,-45.483398,8.03899955749512,10.7030000686646,14.0220003128052,3.31900000572205,7.28599977493286,0.754000008106232,1.60800004005432,1.96899998188019,0.361000001430511
"712",741,"Fundy",43.687105,-64.991598,8.11299991607666,14.83899974823,15.923999786377,1.08500003814697,6.60799980163574,2.43899989128113,4.42399978637695,5.68100023269653,1.25699996948242
"713",742,"Hawke Channel",53.067138,-55.667497,3.00500011444092,11.8850002288818,10.4469995498657,-1.43799996376038,7.77699995040894,1.80599999427795,3.5220000743866,3.81200003623962,0.28999999165535
"714",743,"Hopedale",55.458002,-60.214912,1.68900001049042,9.46399974822998,8.20300006866455,-1.2610000371933,8.22900009155273,2.28500008583069,1.75,3.25500011444092,1.50499999523163
"715",744,"Makkovik",55.088823,-59.169422,1.60800004005432,9.0290002822876,7.07200002670288,-1.95700001716614,8.07400035858154,2.27600002288818,2.62599992752075,3.97300004959106,1.34700000286102
"716",745,"N. Grand Banks",48.202715,-51.182344,4.86199998855591,14.9809999465942,14.1750001907349,-0.805999994277954,7.59600019454956,0.537000000476837,0.833000004291534,1.10099995136261,0.26800000667572
"717",746,"Postville",54.908829,-59.767629,1.79200005531311,8.63599967956543,7.51800012588501,-1.11800003051758,8.14299964904785,2.40499997138977,2.78399991989136,4.05600023269653,1.27199995517731
"718",747,"Random Island",48.134739,-53.55223,5.39799976348877,13.9119997024536,13.6350002288818,-0.27700001001358,7.46600008010864,1.16600000858307,2.30900001525879,2.64499998092651,0.335999995470047
"719",748,"Tromsˆ",69.652584,18.955858,3.94000005722046,7.75699996948242,8.75,0.992999970912933,7.1269998550415,1.28199994564056,2.03399991989136,2.33599996566772,0.301999986171722
"720",749,"Sopot",54.445718,18.575062,9.43200016021729,22.2110004425049,23.3500003814697,1.13900005817413,7.92500019073486,27.9349994659424,32.9819984436035,46.6189994812012,13.6370000839233
"721",750,"Georges Bank",41.066253,-68.564823,11.1269998550415,13.6199998855591,18.1660003662109,4.5460000038147,6.42899990081787,1.72300004959106,1.33700001239777,2.56800007820129,1.23099994659424
"722",751,"Bouharoun",36.7477777777778,2.66777777777778,19.4629993438721,10.3699998855591,25.3080005645752,14.9379997253418,5.20900011062622,0.497999995946884,0.672999978065491,0.875,0.202000007033348
"723",752,"Bouharoun",36.7477777777778,2.66777777777778,19.4629993438721,10.3699998855591,25.3080005645752,14.9379997253418,5.20900011062622,0.497999995946884,0.672999978065491,0.875,0.202000007033348
"724",753,"Bouharoun",36.7477777777778,2.66777777777778,19.4629993438721,10.3699998855591,25.3080005645752,14.9379997253418,5.20900011062622,0.497999995946884,0.672999978065491,0.875,0.202000007033348
"725",754,"Cyprus",34.46,33.29,21.7479991912842,10.7679996490479,27.5400009155273,16.7719993591309,4.93300008773804,0.104999996721745,0.0970000028610229,0.167999997735023,0.0710000023245811
"726",755,"Cyprus",34.46,33.29,21.7479991912842,10.7679996490479,27.5400009155273,16.7719993591309,4.93300008773804,0.104999996721745,0.0970000028610229,0.167999997735023,0.0710000023245811
"727",756,"Cyprus",34.46,33.29,21.7479991912842,10.7679996490479,27.5400009155273,16.7719993591309,4.93300008773804,0.104999996721745,0.0970000028610229,0.167999997735023,0.0710000023245811
"728",757,"Cagliari",38.8666666666667,8.75,18.8229999542236,12.0459995269775,25.548999786377,13.5030002593994,5.24499988555908,0.231000006198883,0.430000007152557,0.523000001907349,0.0930000022053719
"729",758,"Cagliari",38.8666666666667,8.75,18.8229999542236,12.0459995269775,25.548999786377,13.5030002593994,5.24499988555908,0.231000006198883,0.430000007152557,0.523000001907349,0.0930000022053719
"730",759,"Cagliari",38.8666666666667,8.75,18.8229999542236,12.0459995269775,25.548999786377,13.5030002593994,5.24499988555908,0.231000006198883,0.430000007152557,0.523000001907349,0.0930000022053719
"731",760,"Fano",44.55,13.0694444444444,17.7430000305176,16.2339992523193,26.0960006713867,9.86200046539307,5.58599996566772,0.495999991893768,0.580999970436096,0.859000027179718,0.277999997138977
"732",761,"Fano",44.55,13.0694444444444,17.7430000305176,16.2339992523193,26.0960006713867,9.86200046539307,5.58599996566772,0.495999991893768,0.580999970436096,0.859000027179718,0.277999997138977
"733",762,"Fano",44.55,13.0694444444444,17.7430000305176,16.2339992523193,26.0960006713867,9.86200046539307,5.58599996566772,0.495999991893768,0.580999970436096,0.859000027179718,0.277999997138977
"734",763,"Ionian Sea",39.6680555555556,17.725,19.4099998474121,12.6359996795654,26.568000793457,13.9320001602173,5.27099990844727,0.224999994039536,0.197999998927116,0.33899998664856,0.141000002622604
"735",765,"Ionian Sea",39.6680555555556,17.725,19.4099998474121,12.6359996795654,26.568000793457,13.9320001602173,5.27099990844727,0.224999994039536,0.197999998927116,0.33899998664856,0.141000002622604
"736",766,"Cape Town",-33.918827,17,18.503999710083,3.92300009727478,20.5130004882812,16.5900001525879,5.59700012207031,0.509999990463257,0.697000026702881,0.991999983787537,0.294999986886978
"737",767,"Child's Bank",-31,15,18.2259998321533,4.41099977493286,20.5470008850098,16.1359996795654,5.53800010681152,0.340000003576279,0.209000006318092,0.493999987840652,0.284999996423721
"738",768,"Eastern Agulhas Bank",-34.017225,25.497178,19.4029998779297,4.28499984741211,21.632999420166,17.3479995727539,5.50899982452393,3.60999989509583,8.42500019073486,9.86200046539307,1.43700003623962
"739",769,"Western Agulhas Bank",-35.2,18.1,18.9080009460449,4.80299997329712,21.6690006256104,16.8659992218018,5.44199991226196,0.33899998664856,0.282000005245209,0.490000009536743,0.208000004291534
"740",770,"BMN",27.44979,-76.391603,25.8680000305176,6.6560001373291,29.6660003662109,23.0100002288818,4.76700019836426,0.0769999995827675,0.0750000029802322,0.128000006079674,0.0529999993741512
